IP;United_States_West;United_States_East;United_Kingdom;Australia;France;South_Korea;Japan;Spain;Italy;Brazil;Canada_West;Canada_East;Germany_West;Germany_East;Poland;Russian;Sweden;Turkey
52.223.197.96;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
99.181.65.49;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
52.223.195.55;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1
52.223.197.158;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
99.181.68.171;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
185.42.207.57;0;0;1;0;1;0;0;1;0;0;0;0;1;1;1;0;0;1
52.223.195.96;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
52.223.225.154;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
99.181.66.169;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
99.181.64.202;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
99.181.67.254;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
99.181.65.137;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
185.42.205.56;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;0
52.223.200.167;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
185.42.204.113;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1
99.181.66.215;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
185.42.204.88;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.206.148;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
99.181.64.219;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
185.42.206.122;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
185.42.204.51;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.205.162;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
185.42.206.215;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
52.223.199.11;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
99.181.67.38;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
185.42.206.154;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
99.181.67.239;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1
185.42.205.169;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
52.223.200.140;0;0;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;1
99.181.64.160;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
99.181.64.250;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;1;0;1
99.181.64.213;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
185.42.204.241;0;0;1;0;1;0;0;0;1;0;0;1;1;0;1;1;0;1
185.42.205.99;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;1;1
99.181.65.18;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
185.42.204.159;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.195.248;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.200.155;0;0;1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1
99.181.67.136;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
99.181.65.17;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
52.223.195.105;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.204.176;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.206.245;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
99.181.65.217;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
52.223.199.27;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.206.177;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
185.42.205.201;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
99.181.67.175;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
185.42.205.51;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;1;1
45.113.129.107;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.199.39;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
185.42.206.230;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.205.253;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
99.181.65.29;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
52.223.195.250;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.200.80;0;0;1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1
99.181.64.237;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
185.42.207.252;0;0;1;0;1;0;0;1;1;0;0;1;1;1;1;0;0;1
99.181.68.164;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
99.181.64.136;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
185.42.206.41;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
99.181.68.167;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
99.181.67.119;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
185.42.205.116;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;0
185.42.206.60;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
185.42.207.196;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;1
52.223.225.160;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
185.42.206.30;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
185.42.204.110;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;1
52.223.197.174;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.206.35;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.243.146;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.207.204;0;0;1;0;1;0;0;1;1;0;0;1;1;1;1;0;0;1
185.42.205.21;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
185.42.205.200;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
99.181.65.51;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
185.42.206.79;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
52.223.195.229;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
99.181.65.210;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
185.42.205.97;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
99.181.64.125;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
185.42.205.172;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
52.223.195.175;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
99.181.64.4;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;0;1
99.181.64.87;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;0;1
185.42.206.29;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
185.42.206.124;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
52.223.195.99;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.199.15;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.205.77;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
185.42.206.205;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
99.181.67.217;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
52.223.199.205;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
99.181.64.93;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;1;0;1
185.42.206.197;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
99.181.66.252;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
185.42.206.226;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
52.223.197.218;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
23.212.108.95;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.205.126;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
185.42.205.233;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.207.206;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;1
185.42.206.58;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.204.111;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;1
185.42.204.103;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
99.181.66.31;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
185.42.207.168;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.200.45;0;0;1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1
99.181.64.228;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
185.42.205.220;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
52.223.195.36;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.195.72;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.200.55;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.206.72;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
185.42.206.101;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
99.181.66.182;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
185.42.205.29;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
99.181.96.251;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.206.239;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
99.181.65.219;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
52.223.199.13;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
185.42.204.167;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.195.64;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.199.26;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1
185.42.207.224;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.207.190;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.225.134;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
185.42.206.133;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
185.42.205.254;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
185.42.205.139;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
185.42.204.11;0;0;1;0;1;0;0;1;1;0;0;1;1;1;1;0;0;1
99.181.65.233;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
99.181.67.40;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
99.181.66.180;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
52.223.245.204;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.197.177;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.197.160;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.207.198;0;0;1;0;1;0;0;1;1;0;0;1;1;1;1;0;0;1
185.42.204.10;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
99.181.66.7;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
52.223.200.88;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.204.98;0;0;1;0;0;0;0;1;0;0;0;1;1;1;1;0;0;1
52.223.200.147;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
52.223.245.196;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.195.164;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
99.181.67.213;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
185.42.207.215;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.204.4;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;1
52.223.200.100;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.205.19;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;1;1
185.42.206.166;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
99.181.64.51;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
99.181.65.139;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
185.42.205.132;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
52.223.197.211;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
52.223.195.139;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.200.71;0;0;1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1
52.223.200.16;0;0;1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1
99.181.64.113;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
99.181.65.212;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
99.181.68.139;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
52.223.195.188;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
99.181.66.58;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
185.42.204.100;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;1
99.181.65.173;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
99.181.66.188;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
52.223.199.246;0;0;1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1
99.181.64.12;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;1;0;1
185.42.205.82;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;0
99.181.64.46;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;1;0;1
99.181.64.7;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
185.42.206.140;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
185.42.205.216;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
185.42.205.223;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
185.42.206.120;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
185.42.206.23;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
185.42.205.86;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;1;1
52.223.197.127;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.204.55;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;1
185.42.204.59;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;1
185.42.205.226;0;0;1;0;1;0;0;0;1;0;0;1;1;0;1;1;0;1
185.42.205.191;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
52.223.199.45;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
99.181.65.205;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
185.42.207.226;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;1
99.181.64.18;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;1;0;1
185.42.206.20;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
52.223.199.87;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
185.42.204.85;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;1
52.223.225.55;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
99.181.67.10;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
52.223.195.115;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.197.120;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.207.229;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;1
99.181.64.225;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
99.181.67.168;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1
185.42.204.93;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;1
52.223.197.108;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
52.223.199.30;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
185.42.206.169;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
185.42.206.47;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
45.113.129.106;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
99.181.67.47;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
99.181.64.20;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
99.181.67.237;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
185.42.205.23;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
185.42.206.16;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.206.26;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.205.75;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
52.223.195.241;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.197.6;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.207.102;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.197.215;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
99.181.67.33;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.205.213;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
185.42.206.108;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
185.42.207.118;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
99.181.64.9;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;0;1
185.42.204.187;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
185.42.204.29;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
99.181.67.188;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
52.223.195.57;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1
185.42.205.180;0;0;1;0;1;0;0;0;1;0;0;1;1;0;1;1;0;1
52.223.225.25;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.195.216;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
99.181.66.187;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
99.181.68.137;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
185.42.206.44;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
99.181.67.135;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
99.181.67.177;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
185.42.204.63;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;1
185.42.205.207;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
185.42.205.117;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;1;1
185.42.206.109;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
52.223.200.14;0;0;1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1
99.181.64.119;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
52.223.200.152;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
52.223.195.60;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.206.159;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
2.18.65.42;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.207.220;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;1
185.42.204.24;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.204.75;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;1
185.42.204.233;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
185.42.207.234;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.205.61;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
185.42.205.237;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
99.181.65.238;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
52.223.197.91;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.224.227;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
99.181.68.132;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
185.42.206.237;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
185.42.204.42;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;1
185.42.205.106;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;1;1
185.42.205.22;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;1;0
185.42.206.229;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.206.107;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
185.42.204.68;0;0;1;0;1;0;0;1;1;0;0;1;1;1;1;0;0;1
185.42.204.150;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.205.91;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
185.42.205.144;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
52.223.195.66;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
99.181.65.249;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
45.113.129.82;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.205.45;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;1;1
185.42.205.215;0;0;1;0;1;0;0;0;1;0;0;1;1;0;1;1;0;1
99.181.64.223;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
185.42.205.108;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;1;1
185.42.205.125;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
52.223.195.27;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.204.147;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
52.223.200.37;0;0;1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1
185.42.206.62;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.206.152;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
185.42.206.252;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
99.181.65.22;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
185.42.206.49;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
99.181.66.38;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
99.181.64.199;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
99.181.67.138;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0
185.42.204.54;0;0;1;0;0;0;0;1;0;0;0;1;1;1;1;0;0;1
185.42.205.4;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
52.223.197.29;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
99.181.65.24;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
185.42.204.229;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
52.223.200.132;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
99.181.65.59;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
185.42.205.247;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
185.42.205.113;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
185.42.206.90;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.204.168;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
185.42.206.112;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.205.14;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
185.42.206.145;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
185.42.205.174;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
99.181.66.9;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1
52.223.195.35;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
99.181.65.203;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
185.42.204.174;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
52.223.248.228;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
99.181.67.13;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
99.181.64.241;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
52.223.195.230;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.195.52;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.204.248;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
99.181.67.245;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
99.181.65.30;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
185.42.205.65;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;1;1
52.223.199.41;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
99.181.67.118;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
185.42.204.161;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.205.43;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
185.42.204.151;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.197.65;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.205.57;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
185.42.207.100;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
